Epoch,DeviceID,AnomalyScore,BehavioralTrust,TrustScore,GraphRisk,FinalRisk,Triggered,TriggerReason,Quarantined,DetectionEpoch,Configuration
8,user_0_laptop_1,0.0,1.0,0.9796,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
9,user_0_phone,0.0,1.0,0.9661,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
9,user_0_laptop_1,0.0,1.0,0.9258,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
10,user_0_phone,0.0,1.0,0.9769,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
10,user_0_laptop_1,0.0,1.0,0.9543,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
10,rogue_client_0,0.0703,0.9297,1.0,0.0476,0.0623,False,Device is trust-compliant.,False,,hmm_only
11,user_0_phone,0.0,1.0,0.9843,0.9987,0.0,False,Device is trust-compliant.,False,,hmm_only
11,user_0_laptop_1,0.0,1.0,0.9576,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
11,rogue_client_0,0.0,1.0,1.0,0.0275,0.0,False,Device is trust-compliant.,False,,hmm_only
12,user_0_phone,0.0,1.0,0.9213,0.9996,0.0,False,Device is trust-compliant.,False,,hmm_only
12,user_0_laptop_1,0.0,1.0,0.9739,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
12,rogue_client_0,0.0,1.0,1.0,0.1241,0.0,False,Device is trust-compliant.,False,,hmm_only
13,user_0_phone,0.0,1.0,0.9465,0.9991,0.0,False,Device is trust-compliant.,False,,hmm_only
13,user_0_laptop_1,0.0,1.0,0.9839,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
13,rogue_client_0,0.0,1.0,1.0,0.1834,0.0,False,Device is trust-compliant.,False,,hmm_only
14,user_0_phone,0.0,1.0,0.9636,0.9996,0.0,False,Device is trust-compliant.,False,,hmm_only
14,user_0_laptop_1,0.0,1.0,0.9903,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
14,rogue_client_0,0.0,1.0,1.0,0.5682,0.0,False,Device is trust-compliant.,False,,hmm_only
15,user_0_phone,0.0,1.0,0.9752,0.9996,0.0,False,Device is trust-compliant.,False,,hmm_only
15,user_0_laptop_1,0.0,1.0,0.9942,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
15,rogue_client_0,0.0,1.0,0.987,0.7762,0.0,False,Device is trust-compliant.,False,,hmm_only
16,user_0_phone,0.0,1.0,0.9661,0.9997,0.0,False,Device is trust-compliant.,False,,hmm_only
16,user_0_laptop_1,0.0,1.0,0.9815,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
16,rogue_client_0,0.0,1.0,0.9932,0.8963,0.0,False,Device is trust-compliant.,False,,hmm_only
17,user_0_phone,0.0,1.0,0.9769,0.9995,0.0,False,Device is trust-compliant.,False,,hmm_only
17,user_0_laptop_1,0.0,1.0,0.9739,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
17,rogue_client_0,0.0,1.0,0.9835,0.9993,0.0,False,Device is trust-compliant.,False,,hmm_only
18,user_0_phone,0.0,1.0,0.9839,0.9984,0.0,False,Device is trust-compliant.,False,,hmm_only
18,user_0_laptop_1,0.0,1.0,0.9839,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
18,rogue_client_0,0.0,1.0,0.9914,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
19,user_0_phone,0.0,1.0,0.9888,0.9858,0.0,False,Device is trust-compliant.,False,,hmm_only
19,user_0_laptop_1,0.0,1.0,0.9901,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
19,rogue_client_0,0.0,1.0,0.9955,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
20,user_0_phone,0.0,1.0,0.9922,0.9297,0.0,False,Device is trust-compliant.,False,,hmm_only
20,user_0_laptop_1,0.0,1.0,0.9939,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
20,rogue_client_0,0.0,1.0,0.9977,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
21,user_0_phone,0.0,1.0,0.9947,0.8128,0.0,False,Device is trust-compliant.,False,,hmm_only
21,user_0_laptop_1,0.0,1.0,0.9962,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
21,rogue_client_0,0.0,1.0,0.9988,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
22,user_0_phone,0.0,1.0,0.9794,0.6428,0.0,False,Device is trust-compliant.,False,,hmm_only
22,user_0_laptop_1,0.0,1.0,0.9977,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
22,rogue_client_0,0.0,1.0,0.9994,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
23,user_0_phone,0.0,1.0,0.969,0.4246,0.0,False,Device is trust-compliant.,False,,hmm_only
23,user_0_laptop_1,0.0,1.0,0.9986,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
23,rogue_client_0,0.0,1.0,0.9997,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
24,user_0_phone,0.0,1.0,0.9619,0.2389,0.0,False,Device is trust-compliant.,False,,hmm_only
24,user_0_laptop_1,0.0,1.0,0.9837,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
24,rogue_client_0,0.0,1.0,0.9998,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
25,user_0_phone,0.0,1.0,0.9571,0.1369,0.0,False,Device is trust-compliant.,False,,hmm_only
25,user_0_laptop_1,0.0,1.0,0.9746,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
25,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
26,user_0_phone,0.0,1.0,0.9538,0.0917,0.0,False,Device is trust-compliant.,False,,hmm_only
26,user_0_laptop_1,0.0,1.0,0.969,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
26,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
27,user_0_phone,0.0,1.0,0.9516,0.0599,0.0,False,Device is trust-compliant.,False,,hmm_only
27,user_0_laptop_1,0.0,1.0,0.9655,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
27,rogue_client_0,0.0,1.0,0.9869,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
28,user_0_phone,0.0,1.0,0.9501,0.0441,0.0,False,Device is trust-compliant.,False,,hmm_only
28,user_0_laptop_1,0.0,1.0,0.9633,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
28,rogue_client_0,0.0,1.0,0.9932,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
29,user_0_phone,0.0,1.0,0.9491,0.0339,0.0,False,Device is trust-compliant.,False,,hmm_only
29,user_0_laptop_1,0.0,1.0,0.962,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
29,rogue_client_0,0.0,1.0,0.9835,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
30,user_0_phone,0.0,1.0,0.9484,0.0271,0.0,False,Device is trust-compliant.,False,,hmm_only
30,user_0_laptop_1,0.0,1.0,0.9766,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
30,rogue_client_0,0.0,1.0,0.9914,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
31,user_0_phone,0.0,1.0,0.9649,0.0224,0.0,False,Device is trust-compliant.,False,,hmm_only
31,user_0_laptop_1,0.0,1.0,0.9702,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
31,rogue_client_0,0.0,1.0,0.9955,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
32,user_0_phone,0.0,1.0,0.9756,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
32,user_0_laptop_1,0.0,1.0,0.9816,0.0216,0.0,False,Device is trust-compliant.,False,,hmm_only
32,rogue_client_0,0.0,1.0,0.9977,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
33,user_0_phone,0.0,1.0,0.983,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
33,user_0_laptop_1,0.0,1.0,0.9887,0.0233,0.0,False,Device is trust-compliant.,False,,hmm_only
33,rogue_client_0,0.0,1.0,0.9858,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
34,user_0_phone,0.0,1.0,0.9882,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
34,user_0_laptop_1,0.0,1.0,0.9932,0.0283,0.0,False,Device is trust-compliant.,False,,hmm_only
34,rogue_client_0,0.0,1.0,0.9926,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
35,user_0_phone,0.0,1.0,0.9744,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
35,user_0_laptop_1,0.0,1.0,0.9959,0.03,0.0,False,Device is trust-compliant.,False,,hmm_only
35,rogue_client_0,0.0,1.0,0.9962,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
36,user_0_phone,0.0,1.0,0.9648,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
36,user_0_laptop_1,0.0,1.0,0.9825,0.0319,0.0,False,Device is trust-compliant.,False,,hmm_only
36,rogue_client_0,0.0,1.0,0.998,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
37,user_0_phone,0.0,1.0,0.9755,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
37,user_0_laptop_1,0.0,1.0,0.9895,0.03,0.0,False,Device is trust-compliant.,False,,hmm_only
37,rogue_client_0,0.0,1.0,0.986,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
38,user_0_phone,0.0,1.0,0.9655,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
38,user_0_laptop_1,0.0,1.0,0.9935,0.0193,0.0,False,Device is trust-compliant.,False,,hmm_only
38,rogue_client_0,0.0,1.0,0.9927,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
39,user_0_phone,0.0,1.0,0.976,0.0201,0.0,False,Device is trust-compliant.,False,,hmm_only
39,user_0_laptop_1,0.0,1.0,0.9961,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
39,rogue_client_0,0.0,1.0,0.9962,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
40,user_0_phone,0.0,1.0,0.9833,0.0258,0.0,False,Device is trust-compliant.,False,,hmm_only
40,user_0_laptop_1,0.0,1.0,0.9977,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
40,rogue_client_0,0.0,1.0,0.998,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
1,user_0_phone,0.134,0.866,0.98,0.0772,0.1113,False,Device is trust-compliant.,False,,hmm_only
1,user_0_laptop_1,0.0641,0.9359,0.98,0.0172,0.0453,False,Device is trust-compliant.,False,,hmm_only
1,silent_forgotten_tablet,0.0702,0.9298,0.995,0.0329,0.0553,False,Device is trust-compliant.,False,,hmm_only
2,user_0_phone,0.0,1.0,0.9687,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
2,user_0_laptop_1,0.0024,0.9976,0.9874,0.018,0.0024,False,Device is trust-compliant.,False,,hmm_only
2,silent_forgotten_tablet,0.0449,0.9551,0.9902,0.0484,0.0463,False,Device is trust-compliant.,False,,hmm_only
3,user_0_phone,0.0,1.0,0.9782,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
3,user_0_laptop_1,0.0,1.0,0.9924,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
3,silent_forgotten_tablet,0.0284,0.9716,0.9857,0.0336,0.0305,False,Device is trust-compliant.,False,,hmm_only
4,user_0_phone,0.0,1.0,0.9674,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
4,user_0_laptop_1,0.0,1.0,0.9954,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
4,silent_forgotten_tablet,0.0264,0.9736,0.9815,0.042,0.0326,False,Device is trust-compliant.,False,,hmm_only
5,user_0_phone,0.0,1.0,0.9599,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
5,user_0_laptop_1,0.0,1.0,0.9372,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
5,silent_forgotten_tablet,0.059,0.941,0.9774,0.0218,0.0441,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,hmm_only
6,user_0_phone,0.0,1.0,0.9547,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
6,user_0_laptop_1,0.0,1.0,0.9023,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
7,user_0_phone,0.0,1.0,0.9511,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
7,user_0_laptop_1,0.0,1.0,0.9414,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
8,user_0_phone,0.0,1.0,0.9486,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
8,user_0_laptop_1,0.0,1.0,0.9648,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
9,user_0_phone,0.0,1.0,0.9468,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
9,user_0_laptop_1,0.0,1.0,0.9789,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
10,user_0_phone,0.0,1.0,0.963,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
10,user_0_laptop_1,0.0,1.0,0.9273,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
10,rogue_client_0,0.1177,0.8823,1.0,0.1135,0.1163,False,Device is trust-compliant.,False,,hmm_only
11,user_0_phone,0.0,1.0,0.9742,0.9983,0.0,False,Device is trust-compliant.,False,,hmm_only
11,user_0_laptop_1,0.0,1.0,0.9564,0.0563,0.0,False,Device is trust-compliant.,False,,hmm_only
11,rogue_client_0,0.0,1.0,1.0,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
12,user_0_phone,0.0,1.0,0.9825,0.9929,0.0,False,Device is trust-compliant.,False,,hmm_only
12,user_0_laptop_1,0.0,1.0,0.9738,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
12,rogue_client_0,0.0,1.0,1.0,0.0296,0.0,False,Device is trust-compliant.,False,,hmm_only
13,user_0_phone,0.0,1.0,0.9878,0.996,0.0,False,Device is trust-compliant.,False,,hmm_only
13,user_0_laptop_1,0.0,1.0,0.9243,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
13,rogue_client_0,0.0,1.0,1.0,0.0873,0.0,False,Device is trust-compliant.,False,,hmm_only
14,user_0_phone,0.0,1.0,0.9915,0.9948,0.0,False,Device is trust-compliant.,False,,hmm_only
14,user_0_laptop_1,0.0,1.0,0.9396,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
14,rogue_client_0,0.0,1.0,1.0,0.1366,0.0,False,Device is trust-compliant.,False,,hmm_only
15,user_0_phone,0.0,1.0,0.9941,0.9973,0.0,False,Device is trust-compliant.,False,,hmm_only
15,user_0_laptop_1,0.0,1.0,0.9638,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
15,rogue_client_0,0.0,1.0,0.987,0.3019,0.0,False,Device is trust-compliant.,False,,hmm_only
16,user_0_phone,0.0,1.0,0.9959,0.9932,0.0,False,Device is trust-compliant.,False,,hmm_only
16,user_0_laptop_1,0.0,1.0,0.9783,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
16,rogue_client_0,0.0,1.0,0.9932,0.2304,0.0,False,Device is trust-compliant.,False,,hmm_only
17,user_0_phone,0.0,1.0,0.9971,0.9951,0.0,False,Device is trust-compliant.,False,,hmm_only
17,user_0_laptop_1,0.0,1.0,0.972,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
17,rogue_client_0,0.0,1.0,0.9965,0.2668,0.0,False,Device is trust-compliant.,False,,hmm_only
18,user_0_phone,0.0,1.0,0.9806,0.995,0.0,False,Device is trust-compliant.,False,,hmm_only
18,user_0_laptop_1,0.0,1.0,0.9682,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
18,rogue_client_0,0.0,1.0,0.9982,0.3846,0.0,False,Device is trust-compliant.,False,,hmm_only
19,user_0_phone,0.0,1.0,0.9691,0.995,0.0,False,Device is trust-compliant.,False,,hmm_only
19,user_0_laptop_1,0.0,1.0,0.9809,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
19,rogue_client_0,0.0,1.0,0.9991,0.5019,0.0,False,Device is trust-compliant.,False,,hmm_only
20,user_0_phone,0.0,1.0,0.9785,0.9943,0.0,False,Device is trust-compliant.,False,,hmm_only
20,user_0_laptop_1,0.0,1.0,0.9285,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
20,rogue_client_0,0.0,1.0,0.9995,0.4847,0.0,False,Device is trust-compliant.,False,,hmm_only
21,user_0_phone,0.0,1.0,0.9854,0.9944,0.0,False,Device is trust-compliant.,False,,hmm_only
21,user_0_laptop_1,0.0,1.0,0.9571,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
21,rogue_client_0,0.0,1.0,0.9997,0.6506,0.0,False,Device is trust-compliant.,False,,hmm_only
22,user_0_phone,0.0,1.0,0.9898,0.9944,0.0,False,Device is trust-compliant.,False,,hmm_only
22,user_0_laptop_1,0.0,1.0,0.9743,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
22,rogue_client_0,0.0,1.0,0.9998,0.671,0.0,False,Device is trust-compliant.,False,,hmm_only
23,user_0_phone,0.0,1.0,0.9929,0.995,0.0,False,Device is trust-compliant.,False,,hmm_only
23,user_0_laptop_1,0.0,1.0,0.9846,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
23,rogue_client_0,0.0,1.0,0.9869,0.6247,0.0,False,Device is trust-compliant.,False,,hmm_only
24,user_0_phone,0.0,1.0,0.9777,0.995,0.0,False,Device is trust-compliant.,False,,hmm_only
24,user_0_laptop_1,0.0,1.0,0.9908,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
24,rogue_client_0,0.0,1.0,0.9932,0.6826,0.0,False,Device is trust-compliant.,False,,hmm_only
25,user_0_phone,0.0,1.0,0.9845,0.9954,0.0,False,Device is trust-compliant.,False,,hmm_only
25,user_0_laptop_1,0.0,1.0,0.9945,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
25,rogue_client_0,0.0,1.0,0.9965,0.6686,0.0,False,Device is trust-compliant.,False,,hmm_only
26,user_0_phone,0.0,1.0,0.9892,0.995,0.0,False,Device is trust-compliant.,False,,hmm_only
26,user_0_laptop_1,0.0,1.0,0.9817,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
26,rogue_client_0,0.0,1.0,0.9982,0.7352,0.0,False,Device is trust-compliant.,False,,hmm_only
27,user_0_phone,0.0,1.0,0.9751,0.9935,0.0,False,Device is trust-compliant.,False,,hmm_only
27,user_0_laptop_1,0.0,1.0,0.974,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
27,rogue_client_0,0.0,1.0,0.9991,0.719,0.0,False,Device is trust-compliant.,False,,hmm_only
28,user_0_phone,0.0,1.0,0.9653,0.9933,0.0,False,Device is trust-compliant.,False,,hmm_only
28,user_0_laptop_1,0.0,1.0,0.9694,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
28,rogue_client_0,0.0,1.0,0.9995,0.7743,0.0,False,Device is trust-compliant.,False,,hmm_only
29,user_0_phone,0.0,1.0,0.9758,0.9926,0.0,False,Device is trust-compliant.,False,,hmm_only
29,user_0_laptop_1,0.0,1.0,0.9666,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
29,rogue_client_0,0.0,1.0,0.9997,0.7936,0.0,False,Device is trust-compliant.,False,,hmm_only
30,user_0_phone,0.0,1.0,0.9658,0.9927,0.0,False,Device is trust-compliant.,False,,hmm_only
30,user_0_laptop_1,0.0,1.0,0.965,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
30,rogue_client_0,0.0,1.0,0.9868,0.8318,0.0,False,Device is trust-compliant.,False,,hmm_only
31,user_0_phone,0.0,1.0,0.9588,0.9926,0.0,False,Device is trust-compliant.,False,,hmm_only
31,user_0_laptop_1,0.0,1.0,0.979,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
31,rogue_client_0,0.0,1.0,0.9931,0.834,0.0,False,Device is trust-compliant.,False,,hmm_only
32,user_0_phone,0.0,1.0,0.9539,0.9921,0.0,False,Device is trust-compliant.,False,,hmm_only
32,user_0_laptop_1,0.0,1.0,0.9724,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
32,rogue_client_0,0.0,1.0,0.9379,0.8348,0.0,False,Device is trust-compliant.,False,,hmm_only
33,user_0_phone,0.0,1.0,0.9679,0.9895,0.0,False,Device is trust-compliant.,False,,hmm_only
33,user_0_laptop_1,0.0,1.0,0.983,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
33,rogue_client_0,0.0,1.0,0.9677,0.9902,0.0,False,Device is trust-compliant.,False,,hmm_only
34,user_0_phone,0.0,1.0,0.9777,0.9799,0.0,False,Device is trust-compliant.,False,,hmm_only
34,user_0_laptop_1,0.0,1.0,0.9741,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
34,rogue_client_0,0.0,1.0,0.9247,0.9991,0.0,False,Device is trust-compliant.,False,,hmm_only
35,user_0_phone,0.0,1.0,0.9848,0.9667,0.0,False,Device is trust-compliant.,False,,hmm_only
35,user_0_laptop_1,0.0,1.0,0.984,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
35,rogue_client_0,0.0,1.0,0.9608,0.9998,0.0,False,Device is trust-compliant.,False,,hmm_only
36,user_0_phone,0.0,1.0,0.9897,0.951,0.0,False,Device is trust-compliant.,False,,hmm_only
36,user_0_laptop_1,0.0,1.0,0.9901,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
36,rogue_client_0,0.0,1.0,0.9796,0.9999,0.0,False,Device is trust-compliant.,False,,hmm_only
37,user_0_phone,0.0,1.0,0.925,0.9273,0.0,False,Device is trust-compliant.,False,,hmm_only
37,user_0_laptop_1,0.0,1.0,0.9941,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
37,rogue_client_0,0.0,1.0,0.9894,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
38,user_0_phone,0.0,1.0,0.9478,0.9109,0.0,False,Device is trust-compliant.,False,,hmm_only
38,user_0_laptop_1,0.0,1.0,0.9964,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
38,rogue_client_0,0.0,1.0,0.9815,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
39,user_0_phone,0.0,1.0,0.9637,0.8988,0.0,False,Device is trust-compliant.,False,,hmm_only
39,user_0_laptop_1,0.0,1.0,0.9824,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
39,rogue_client_0,0.0,1.0,0.9904,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
40,user_0_phone,0.0,1.0,0.9753,0.9046,0.0,False,Device is trust-compliant.,False,,hmm_only
40,user_0_laptop_1,0.0,1.0,0.9894,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
40,rogue_client_0,0.0,1.0,0.995,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
1,user_0_phone,0.0495,0.9505,1.0,0.0488,0.0492,False,Device is trust-compliant.,False,,hmm_only
1,user_0_laptop_1,0.1424,0.8576,0.98,0.0488,0.105,False,Device is trust-compliant.,False,,hmm_only
1,silent_forgotten_tablet,0.0315,0.9685,0.995,0.0426,0.0359,False,Device is trust-compliant.,False,,hmm_only
2,user_0_phone,0.0,1.0,0.9826,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
2,user_0_laptop_1,0.0,1.0,0.9723,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
2,silent_forgotten_tablet,0.0133,0.9867,0.9902,0.0301,0.02,False,Device is trust-compliant.,False,,hmm_only
3,user_0_phone,0.0,1.0,0.9705,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
3,user_0_laptop_1,0.0,1.0,0.9675,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
3,silent_forgotten_tablet,0.0361,0.9639,0.9857,0.0148,0.0276,False,Device is trust-compliant.,False,,hmm_only
4,user_0_phone,0.0,1.0,0.9621,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
4,user_0_laptop_1,0.0,1.0,0.98,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
4,silent_forgotten_tablet,0.0343,0.9657,0.9815,0.0348,0.0345,False,Device is trust-compliant.,False,,hmm_only
5,user_0_phone,0.0,1.0,0.9562,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
5,user_0_laptop_1,0.0,1.0,0.9723,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
5,silent_forgotten_tablet,0.0305,0.9695,0.9774,0.035,0.0323,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,hmm_only
6,user_0_phone,0.0,1.0,0.9521,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
6,user_0_laptop_1,0.0,1.0,0.9675,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
7,user_0_phone,0.0,1.0,0.9667,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
7,user_0_laptop_1,0.0,1.0,0.9646,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
8,user_0_phone,0.0,1.0,0.9768,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
8,user_0_laptop_1,0.0,1.0,0.9628,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
9,user_0_phone,0.0,1.0,0.9842,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
9,user_0_laptop_1,0.0,1.0,0.9777,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
10,user_0_phone,0.0,1.0,0.9893,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
10,user_0_laptop_1,0.0,1.0,0.9866,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
10,rogue_client_0,0.1058,0.8942,1.0,0.1491,0.1209,False,Device is trust-compliant.,False,,hmm_only
11,user_0_phone,0.0,1.0,0.9926,0.0193,0.0,False,Device is trust-compliant.,False,,hmm_only
11,user_0_laptop_1,0.0,1.0,0.992,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
11,rogue_client_0,0.0,1.0,0.987,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
12,user_0_phone,0.0,1.0,0.9948,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
12,user_0_laptop_1,0.0,1.0,0.9802,0.0205,0.0,False,Device is trust-compliant.,False,,hmm_only
12,rogue_client_0,0.0,1.0,0.9932,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
13,user_0_phone,0.0,1.0,0.9964,0.0186,0.0,False,Device is trust-compliant.,False,,hmm_only
13,user_0_laptop_1,0.0,1.0,0.9281,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
13,rogue_client_0,0.0,1.0,0.938,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
14,user_0_phone,0.0,1.0,0.9975,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
14,user_0_laptop_1,0.0,1.0,0.9569,0.0249,0.0,False,Device is trust-compliant.,False,,hmm_only
14,rogue_client_0,0.0,1.0,0.9678,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
15,user_0_phone,0.0,1.0,0.9983,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
15,user_0_laptop_1,0.0,1.0,0.9735,0.0249,0.0,False,Device is trust-compliant.,False,,hmm_only
15,rogue_client_0,0.0,1.0,0.9703,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
16,user_0_phone,0.0,1.0,0.9988,0.0187,0.0,False,Device is trust-compliant.,False,,hmm_only
16,user_0_laptop_1,0.0,1.0,0.9837,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
16,rogue_client_0,0.0,1.0,0.9846,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
17,user_0_phone,0.0,1.0,0.9818,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
